ID,Positions
O15371,T423
P17844,S79
P17844,S536
P17844,S544
P17844,S551
P17844,S557
A0A0B4J1U4,S79
A0A0B4J1U4,S82
P78543,S79
P78543,S83
O75956,S79
O75956,S95
O43395,S79
O43395,T172
O43395,S174
O43395,S175
O43395,S176
O43395,T186
O95104,S790
O95104,T819
Q4L180,S791
Q4L180,T1108
Q8N0Z3,S794
Q5JTZ9,S795
Q9Y6C2,S795
Q9ULD8,S798
Q13459,S798
Q9Y2H9,S799
Q8IYR0,S8
Q15014,S8
Q8TF42,S8
Q4VX76,S8
Q9H173,S8
Q9H6S3,S8
Q9UBD0,S8
P23528,S8
P23528,S108
P23528,T129
P23528,S156
P01019,S8
P01019,S16
O43324,S8
O43324,T132
A6NMB1,S80
O43294,S80
O43294,S81
Q9Y6M7,S800
Q9UPN7,S800
Q5TGY3,S803
Q5TGY3,S877
Q5TGY3,S1036
Q5TGY3,S1047
Q5TGY3,T1074
Q5TGY3,S1602
Q9NNW5,S804
Q96PV0,S809
Q96PV0,T822
Q96PV0,S840
Q96PV0,S858
Q96PV0,S859
Q96PV0,S873
Q96PV0,T878
Q96PV0,S892
Q96PV0,S898
Q96PV0,T900
Q96PV0,T912
Q96PV0,T913
Q96PV0,S983
Q96PV0,S1005
Q96PV0,S1079
Q96PV0,S1087
Q96PV0,T1134
Q96PV0,T1147
Q96PV0,S1159
Q96PV0,T1310
P51511,S81
P62987,S81
Q13416,S81
Q13416,S111
Q2Y0W8,S81
Q2Y0W8,T94
Q2Y0W8,S96
P08572,S810
P08572,S829
P08572,T1087
P08572,T1096
P08572,S1261
P08572,T1271
P08572,S1274
P08572,S1277
P42658,S815
Q6ZTR5,S816
Q6ZTR5,S1065
Q6ZTR5,T1072
P16452,S82
Q9H7E9,S82
Q9GZY0,S82
A0A0C4DH32,S82
O94875,S82
O94875,S86
O94875,S288
O94875,T290
Q13118,S82
A6NMZ5,S82
A6NMZ5,S88
Q12968,S82
Q12968,T1032
Q5VT97,S82
Q5VT97,T525
P28827,S820
Q68EM7,S820
Q9NRJ4,S821
Q9NRJ4,S1493
Q8IWX8,S822
Q8IWX8,S830
P14543,S823
Q3V6T2,S825
Q3V6T2,T1819
Q9P2D8,S826
Q9P2D8,S828
Q8WXG6,S826
Q8WXG6,T834
Q99460,S829
P35318,S83
P32189,S83
O95231,S83
Q96A44,S83
Q9GZX9,S83
Q6UUV9,S83
Q6UUV9,S588
P37802,S83
P37802,S163
P37802,S185
P37802,T190
Q9Y512,S83
Q9Y512,S164
Q9Y512,S202
Q9Y512,S250
P04406,S83
P04406,S210
Q8NA82,S83
Q8NA82,S88
P60891,S83
P60891,T166
Q8N9B5,S832
Q6N021,S833
Q6N021,S1481
Q9UPT8,S835
Q9UPT8,T898
Q9UPT8,S899
Q9UPT8,S904
Q9UPT8,S907
Q9UPT8,S908
O15027,S836
O15027,T1001
O15027,S1012
O15027,S1014
O15027,S1016
O15027,S1019
O15027,S1022
O15027,S1025
O15027,S1244
O15027,T1618
O15027,S2159
Q7Z3B3,S838
Q7Z2E3,S84
H0YAE9,S84
P11413,S84
Q9BZE3,S84
P82930,S84
P17275,S84
P17275,S85
P17275,S95
P17275,T100
P17275,T101
P17275,T102
P17275,T104
P17275,T129
P17275,T153
P17275,S158
P17275,T162
P17275,S189
P17275,S194
P17275,S195
P17275,T204
P17275,S206
P17275,S207
P17275,T210
P17275,T211
P17275,T212
P17275,S214
Q01543,S84
Q01543,S86
Q01543,S221
Q01543,S224
Q01543,S406
Q01543,S407
Q01543,T411
Q01543,S412
Q01543,S413
Q01543,S414
Q01543,S420
Q01543,T424
Q01543,S425
Q01543,T427
Q8WW12,S84
Q8WW12,T101
Q8WW12,T139
Q8WW12,S142
Q9UM47,S84
Q9UM47,T190
Q9UM47,T384
Q9UM47,T424
Q9UM47,T575
Q9UM47,S725
Q9UM47,T993
Q9UM47,S1029
Q9UM47,T1198
Q9UM47,S1239
Q9UM47,T1272
Q9UM47,T1274
Q9UM47,S1320
P46939,S84
P46939,T85
P46939,T446
P46939,T1572
P46939,S2210
P46939,S2213
P00519,S840
P00519,S855
Q6P4F7,S841
Q9H252,S841
Q9H252,S842
Q6ZMZ3,S843
P02549,S844
P02549,S1250
P02549,S1738
Q9HCM7,S844
Q9HCM7,T1004
Q2WGJ9,S847
Q2WGJ9,S1041
Q8IY37,S849
P42261,S849
Q00722,S849
Q00722,S853
Q8N8U2,S85
Q8TB72,S85
Q8TB72,S589
Q8TB72,S644
Q8TB72,S664
Q14896,S85
Q14896,S86
Q14896,T384
Q9H9J4,S856
Q92752,S859
Q92752,T861
Q9H3Q1,S86
Q9BXQ6,S86
Q9H707,S86
Q8ND56,S86
Q8ND56,S141
Q8ND56,T148
Q8ND56,S245
Q9Y5Y2,S86
Q9Y5Y2,S88
Q02543,S86
Q02543,T101
Q8IWI9,S861
Q8IWI9,S1371
Q8IWI9,S1557
Q8IWI9,T1558
Q8IWI9,T1561
Q8IWI9,T1565
Q8IWI9,T1663
Q8IWI9,T1664
Q8IWI9,T1667
Q8IWI9,T1668
Q8IWI9,S1672
Q8IWI9,S1875
Q8IWI9,S1905
Q8IWI9,S1911
Q8IWI9,S1914
Q8IWI9,S1926
Q5VUA4,S866
Q5VUA4,T1328
Q5VUA4,T1333
Q5VUA4,S1334
Q5VUA4,T1341
Q5VUA4,T1342
Q5VUA4,T1693
Q9HC35,S869
Q9HC35,T882
Q9P0J1,S87
P62072,S87
P22304,S87
Q16674,S87
Q16674,S105
Q99569,S87
Q99569,S106
P43308,S87
P43308,S90
Q14687,S87
Q14687,T125
Q14687,T129
Q14687,S917
Q5T200,S873
Q5T200,S877
Q5T200,T1238
Q5T200,T1244
Q9UQC9,S876
Q9UQC9,S879
Q5TC82,S877
Q5TC82,S1131
Q9H8V3,S879
Q9H8V3,S894
Q13422,S88
Q13422,S361
Q13422,S368
P08758,S88
P08758,T264
Q99650,S882
Q8TEK3,S882
Q8TEK3,S1449
Q8TEK3,S1511
Q8N3D4,S884
Q8N3D4,S1511
O00555,S887
O00555,T2120
Q86UU0,S888
Q86UU0,S896
Q86UU0,S942
Q86UU0,T946
Q86UU0,S947
Q86UU0,S949
Q86UU0,S1010
Q86UU0,S1021
Q86UU0,S1073
Q86UU0,S1483
O43567,S89
P02768,S89
O75718,S89
O75718,S102
O75718,T365
Q9NR30,S89
Q9NR30,S171
Q9NR30,S239
Q9NR30,S759
Q9NR12,S89
Q9NR12,S95
Q9NR12,T105
Q9NR12,T196
Q9NR12,S204
Q9NR12,T239
Q9NR12,S240
Q9NR12,T244
Q9NR12,S247
Q86XS5,S89
Q86XS5,T91
Q9UPN6,S89
Q9UPN6,T95
Q9UPN6,S605
Q9UPN6,T611
Q9UPN6,T614
Q9UPN6,T615
Q9UPN6,S617
Q9UPN6,T619
Q9UPN6,S686
Q9UPN6,S779
Q9UPN6,T807
Q9UPN6,S821
Q9UPN6,S822
Q9UPN6,S824
Q9UPN6,S861
P52333,S890
Q5VZL5,S891
Q9H9Y6,S894
P31327,S898
Q8WXI2,S898
Q8WXI2,S900
Q6P2S7,S899
Q9H7F0,S899
Q8IZA0,S899
Q8IZA0,T901
Q5JR59,S899
Q5JR59,T902
Q5JR59,T1295
Q5JR59,T1298
P30084,S9
Q9NVA2,S9
Q9NX14,S9
Q86T90,S9
Q9UIF8,S9
Q9UIF8,S10
Q9UIF8,S19
Q9UIF8,S35
Q96B49,S9
Q96B49,S13
Q96B49,T17
Q96KR1,S9
Q96KR1,T11
Q96KR1,S15
Q96KR1,T25
Q96KR1,S46
Q96KR1,S51
Q96KR1,S56
Q96KR1,T59
Q96KR1,T60
Q96KR1,S63
Q96KR1,T65
Q96KR1,T75
Q96KR1,T77
Q96KR1,T86
Q96KR1,T102
Q96KR1,T111
Q96KR1,T114
Q96KR1,T116
Q96KR1,T121
Q96KR1,T135
Q96KR1,T136
Q96KR1,S142
Q96KR1,S144
Q96KR1,S148
Q96KR1,T149
Q96KR1,T165
Q96KR1,T167
Q96KR1,S180
Q96KR1,T184
Q96KR1,T188
Q96KR1,S195
Q96KR1,T199
Q96KR1,T202
Q96KR1,T207
Q96KR1,T211
Q96KR1,T217
Q96KR1,S219
Q96KR1,T223
Q96KR1,S226
Q96KR1,S231
Q96KR1,T233
Q96KR1,T242
Q96KR1,S246
Q96KR1,T248
Q96KR1,S250
Q96KR1,T256
Q96KR1,T259
Q96KR1,T300
Q96KR1,T304
Q96KR1,T306
Q96KR1,T307
Q96KR1,T309
Q96KR1,S422
Q96KR1,T423
Q96KR1,S429
Q96KR1,S433
Q96KR1,S434
Q96KR1,S465
Q96KR1,T470
Q96KR1,T471
Q96KR1,S479
Q96KR1,T490
Q96KR1,S528
Q96KR1,T529
Q96KR1,T532
Q96KR1,S960
Q96KR1,S963
P46100,S9
P46100,T13
P46100,S52
P46100,T578
P46100,T591
P46100,S594
P46100,S703
P46100,T792
P46100,S804
P46100,S933
P46100,S978
O60927,S9
O60927,T16
Q7Z3B4,S9
Q7Z3B4,T30
Q7Z3B4,T31
Q7Z3B4,S32
Q7Z3B4,T33
Q7Z3B4,T34
Q7Z3B4,S37
Q7Z3B4,S40
Q7Z3B4,S42
Q7Z3B4,T45
P0C7M7,S90
Q99614,S90
Q99614,S187
Q9Y6Q9,S90
Q9Y6Q9,S652
Q9Y6Q9,T654
Q9Y6Q9,S844
Q9Y6Q9,S847
Q9Y6Q9,S857
Q9Y6Q9,S860
Q9Y6Q9,S863
Q9Y6Q9,T910
Q9Y6Q9,T912
Q9Y6Q9,T914
Q9Y6Q9,S917
P13671,S905
Q92545,S906
Q92545,S912
Q92545,S913
Q92545,T914
Q9UKJ3,S908
Q9UKJ3,S995
Q96G42,S91
A6NL08,S91
Q9UNP9,S91
Q9UNP9,T243
Q9UNP9,T251
Q96NW7,S910
Q96NW7,S919
Q96NW7,S995
Q96NW7,T1161
P05997,S913
Q96JP2,S914
Q99666,S914
Q99666,S918
O14715,S918
A6NKT7,S919
Q5HYC2,S919
Q5HYC2,T1457
Q5HYC2,T1460
Q5HYC2,S1480
Q5HYC2,T1554
Q5HYC2,T1761
Q5HYC2,S1765
Q5HYC2,T1944
Q5HYC2,T2000
Q7Z3J3,S919
Q7Z3J3,T1505
Q7Z3J3,S1518
Q7RTY9,S92
Q7Z3D6,S92
Q7Z3D6,S328
Q8IZC4,S92
Q8IZC4,S116
Q8IZC4,S120
Q6PCB5,S92
Q6PCB5,S96
Q6PCB5,S98
Q6PCB5,S99
Q6PCB5,S100
Q6PCB5,S102
Q6PCB5,S103
Q6PCB5,S115
O15015,S92
O15015,T1176
Q8N2N9,S921
O75155,S929
O14818,S93
Q9BQG0,S93
Q9BQG0,S102
Q9BQG0,S426
Q9BQG0,T427
Q9BQG0,T1037
Q9BQG0,S1308
Q9NQV6,S930
Q9NQV6,S932
Q9NQV6,T1062
Q9NQV6,S1064
Q9NQV6,T1071
Q9NQV6,T1072
O00754,S932
O15016,S933
Q8TDJ6,S935
Q8TDJ6,T1809
Q5TH69,S936
O14709,S938
P0CJ78,S94
Q8N9V2,S94
A0A0U1RQS6,S94
Q96Q40,S94
Q6P050,S94
Q6P050,S161
P18583,S94
P18583,S244
P18583,T252
P18583,T253
P18583,T254
P18583,S260
P18583,T265
P18583,S354
P18583,T702
P18583,S763
P18583,S1091
P18583,S1097
P18583,T1615
P18583,S1644
P18583,S1821
P18583,S1841
P18583,T2172
P18850,S94
P18850,S97
P46531,S94
P46531,T822
P46531,S1588
P46531,S1589
P46531,S1779
P46531,S2274
P46531,S2280
P46531,T2282
P46531,T2284
P46531,S2461
P46531,T2466
O95071,S94
O95071,T875
Q8NF50,S940
Q8NF50,S956
Q93073,S941
Q6R2W3,S944
Q14C86,S946
Q8IX21,S948
Q6ZU65,S948
Q6ZU65,S985
Q6ZU65,S988
Q6ZU65,T1003
Q6ZU65,S1006
Q6ZU65,T1007
Q6ZU65,S1010
Q6ZU65,S1011
Q6ZU65,S1115
Q6ZU65,S1164
Q6ZU65,S1173
Q12891,S95
Q712K3,S95
Q712K3,S106
Q712K3,T186
Q9NXF8,S95
Q9NXF8,S96
P61927,S95
P61927,S96
P49908,S95
P49908,S96
O00329,S950
Q9NS40,S950
Q63HR2,S950
Q63HR2,T1008
Q63HR2,T1123
Q63HR2,S1126
Q92900,S956
Q99623,S96
Q8N4S7,S96
O43791,S96
Q9NRB3,S96
Q14686,S967
Q14686,S1216
Q14686,T1224
Q14686,S1231
Q14686,T1232
Q14686,S1235
Q14686,T1608
Q14686,S1609
Q14686,T1612
Q14686,S1613
Q14686,T1618
Q14686,S1641
Q14686,S1645
Q14686,S1649
Q14686,T1685
Q14686,S1916
Q14686,T1920
Q14686,T1932
Q14686,T1933
P36952,S97
Q14995,S97
Q14995,S170
Q9NQS7,S97
Q9NQS7,S910
Q00610,S97
Q00610,T1180
Q0VF49,S971
Q6S8J3,S971
Q6S8J3,S981
Q9Y2H5,S974
O95359,S979
Q7Z4P5,S98
Q96SK2,S98
Q15111,S98
Q15111,S101
Q15111,T969
Q6Y7W6,S98
Q6Y7W6,T112
Q6Y7W6,S121
Q6Y7W6,S374
Q6Y7W6,S678
Q6Y7W6,T680
Q6Y7W6,S993
Q9P0X4,S981
Q9P0X4,S986
Q8IVL0,S982
Q8IVL0,S984
Q8IVL0,S988
Q8IVL0,S1207
Q8IVL0,S1209
Q76NI1,S982
Q76NI1,T1145
Q76NI1,S1389
P35568,S984
P35568,S985
P35568,S1011
P35568,S1101
Q9C099,S988
P47985,S99
P11717,S99
P11717,S103
P11717,T105
P11717,T122
P11717,S428
P11717,S1158
P11717,S1166
P11717,S1658
P11717,S1664
P05556,S99
P05556,T214
P05556,T586
P05556,S593
P05556,T596
P05556,S597
P05556,T598
P05556,S602
Q96QZ7,S991
Q96QZ7,S1362
Q02413,S992
Q02413,S997
Q7Z3S7,S994
P06213,S994
P06213,S995
P06213,S1003
Q8N201,S995
Q9H4Z2,S997
P49796,S997
P49796,T1063
P49796,S1064
P49796,S1073
Q12934,T10
Q5T442,T10
P35241,T10
P35241,T11
P15311,T10
P15311,T11
P15311,S243
P15311,T358
O95484,T100
Q6ISB3,T100
Q6ISB3,S153
Q6ISB3,T156
Q5QJ38,T100
Q5QJ38,T359
Q6BDS2,T1000
P46020,T1000
P02751,T1001
Q9P217,T1002
O15084,T1009
Q92522,T101
P20916,T101
O43896,T1010
Q96L73,T1017
Q96L73,S1035
Q9H582,T1018
Q9H582,S1242
P0C0S8,T102
P35558,T102
Q99878,T102
P16104,T102
P16104,S140
Q70CQ4,T1023
Q70CQ4,S1206
Q8N6C5,T1026
Q14524,T1026
Q14524,S1099
O94986,T1028
O94986,S1063
O94986,S1065
Q99543,T103
O14925,T103
Q9UDY2,T1032
O75145,T1033
Q14202,T1034
P24821,T1035
P24821,S1037
Q03426,T104
Q14209,T104
Q14511,T104
O43242,T104
O43242,S105
O43242,S413
P02786,T104
P02786,S106
P02786,S492
P02786,S687
P02786,T729
P22670,T104
P22670,S150
P22670,S240
P22670,T244
P50539,T104
P50539,T105
P30876,T1046
Q9BZX2,T106
Q969R5,T106
Q02790,T106
P49840,T106
P13796,T106
P13796,S107
P13796,S110
P13796,S111
P13796,T114
P13796,S119
P13796,T548
P13796,S549
Q9ULG3,T106
Q9ULG3,S108
Q8IWU5,T106
Q8IWU5,S124
Q8IWU5,S185
Q5TF21,T106
Q5TF21,S215
Q6MZP7,T106
Q6MZP7,T109
Q6MZP7,S111
Q6MZP7,T168
Q6MZP7,T235
Q6MZP7,T237
Q6MZP7,S238
Q6MZP7,T243
Q6MZP7,S253
Q6MZP7,T257
Q6MZP7,T260
Q6MZP7,T261
Q6MZP7,S274
Q6MZP7,S276
Q6MZP7,T277
Q6MZP7,T280
Q6MZP7,S282
Q6MZP7,T284
Q6MZP7,T286
Q6MZP7,S288
Q6MZP7,S290
Q6MZP7,S295
Q6MZP7,T296
Q6MZP7,T301
Q6MZP7,S321
Q6MZP7,S332
Q6MZP7,T333
Q6MZP7,T338
Q6MZP7,T344
Q6MZP7,T367
Q6MZP7,S368
Q6MZP7,S371
Q6MZP7,T397
Q6MZP7,T423
Q6MZP7,T428
Q6MZP7,T429
Q6MZP7,S430
Q76FK4,T1065
Q9UMF0,T107
Q8IWZ8,T107
Q8IWZ8,S108
Q8IWZ8,S111
Q8IWZ8,T116
Q8IWZ8,S125
Q9HBF4,T107
Q9HBF4,S109
Q15365,T107
Q15365,S189
Q15365,T328
Q15365,T330
P23471,T107
P23471,S704
P23471,T706
P23471,S714
P23471,T715
P0C864,T107
P0C864,T112
Q92954,T1075
Q92954,T1076
Q92954,T1077
O95466,T1078
O94905,T108
Q9NWS8,T108
Q9NUU6,T108
P47712,T108
P47712,S110
P47712,S111
A3KN83,T108
A3KN83,T112
A3KN83,T113
A3KN83,T117
A3KN83,T126
A3KN83,T127
A3KN83,S129
A3KN83,T130
A3KN83,S133
A3KN83,S135
A3KN83,T138
A3KN83,S342
A3KN83,S386
Q9UPN4,T1082
Q6ZVD8,T1086
Q6ZVD8,S1091
Q6ZVD8,S1095
Q6ZVD8,T1096
O75417,T1089
O75417,S1660
Q8WXE9,T109
Q8WXE9,S113
Q8WXE9,T114
Q8WXE9,S115
P41091,T109
P41091,S320
Q8NGN1,T109
Q8NGN1,T110
Q58EX2,T1091
Q5T890,T1095
Q7Z6G8,T1096
Q4V348,T11
P47974,T110
Q96HC4,T110
Q96HC4,S111
Q96HC4,S115
Q96HC4,T118
Q96HC4,S119
Q96HC4,S134
Q96HC4,S136
Q96HC4,S137
Q96HC4,T141
Q96HC4,S142
Q96HC4,S147
Q96HC4,T151
Q96HC4,T156
Q96HC4,S159
Q96HC4,S162
Q96HC4,S164
Q96HC4,T170
Q96HC4,T199
Q96HC4,T208
Q96HC4,T210
Q96HC4,S211
Q96HC4,S309
Q96HC4,S313
Q96HC4,S318
Q96HC4,S319
Q96HC4,S322
Q96HC4,T323
Q96HC4,S335
A2PYH4,T1105
P11047,T1109
P11047,S1115
P11047,T1203
P11047,S1208
P11047,T1225
P11047,S1243
Q08945,T111
Q9UQ35,T111
Q9UQ35,T119
Q9UQ35,S516
Q9UQ35,S536
Q9UQ35,S957
Q9UQ35,S1791
Q9UQ35,S1798
Q9UQ35,S1911
Q9UQ35,T1974
Q9UQ35,S2084
Q9UQ35,T2170
Q9UQ35,S2171
Q9UQ35,S2236
Q9UQ35,S2244
Q9UQ35,S2259
Q9UQ35,T2275
Q9UQ35,T2302
Q9UQ35,S2310
Q9UQ35,S2327
Q9UQ35,T2329
Q9UQ35,S2335
Q9UQ35,S2343
Q9UQ35,S2355
Q9UQ35,T2357
Q9UQ35,T2367
Q9UQ35,S2368
Q9UQ35,S2376
Q9UQ35,T2381
Q9UQ35,S2382
Q9UQ35,S2388
Q9UQ35,S2407
Q9UQ35,S2456
Q9UQ35,S2459
Q9UQ35,S2690
O75439,T111
O75439,T215
Q6F5E8,T1115
Q9P2J3,T112
Q5T0B9,T112
Q5T0B9,S113
Q5T0B9,T114
Q5T0B9,T116
Q5T0B9,S121
Q5T0B9,T122
Q5T0B9,S128
Q5T0B9,S130
Q5T0B9,T150
Q96Q11,T112
Q96Q11,S298
P42704,T112
P42704,T1113
O75197,T1122
Q9ULL0,T1127
Q9ULL0,S1136
Q9ULL0,S1137
Q9ULL0,T1708
P14174,T113
P23368,T113
P23368,T115
Q14847,T113
Q14847,T166
Q14847,S167
Q14847,S182
Q14847,S194
P35573,T1130
P35573,T1474
Q9UM54,T1133
Q9UM54,T1135
Q92618,T1137
Q702N8,T1137
Q702N8,S1174
P20226,T114
Q9BW30,T114
H3BMQ9,T114
Q9H0W8,T114
Q13547,T114
Q13547,S263
O76096,T114
O76096,T117
Q9NZM1,T114
Q9NZM1,T617
Q9NZM1,S727
Q8WXD9,T1143
Q8WXD9,S1145
O14841,T1146
A6NE01,T115
P62701,T115
O43365,T115
O43365,S148
Q15022,T116
Q9BQF6,T116
O75477,T116
Q01860,T116
Q01860,T225
Q01860,S236
Q01860,S335
Q01860,S349
Q01860,T351
Q01860,T352
Q01860,S355
Q01860,S359
O95490,T1160
O95490,S1161
O95490,T1194
O95490,S1201
O95490,S1211
O95490,T1218
O43345,T1164
O43345,S1182
O15018,T1167
O15018,S2041
O15018,T2254
Q12904,T117
P43405,T117
Q8N6G2,T117
Q8N6G2,T119
Q8N6G2,S218
Q9Y485,T1176
Q9Y485,T1180
Q9Y485,S1601
Q9Y485,T2504
Q16623,T118
P10074,T118
P10074,S119
P10074,S140
Q02447,T118
Q02447,S131
Q02447,T134
Q02447,S135
Q02447,S136
Q02447,T231
Q02447,S375
Q02447,S389
Q02447,T390
Q02447,T407
Q02447,S408
Q02447,T417
Q02447,T420
P12111,T118
P12111,S1944
P12111,S2253
P12111,T2560
Q9BX84,T1181
Q14692,T1182
Q96AD5,T119
O75131,T119
Q9H939,T119
P09912,T119
P18146,T119
P18146,S120
P18146,S123
P18146,T125
P18146,T126
P18146,T132
P18146,T497
P18146,T498
P18146,S511
P18146,S512
P18146,S515
P18146,T519
Q2WGJ8,T12
Q92917,T12
Q92917,S15
Q92917,T16
Q92917,S20
Q08289,T12
Q08289,S550
P30101,T120
P30101,S126
P30101,T485
Q14134,T120
Q14134,S135
Q14134,T476
O60675,T120
O60675,T133
O60675,T134
O60675,S135
O60675,T138
O60675,S142
O60675,T143
O60675,S146
O60675,S147
O60675,S149
O60675,S153
O60675,S156
Q9BWT6,T121
A1L0T0,T121
Q86SF2,T121
Q8IZL2,T121
Q8IZL2,S236
Q8IZL2,T1040
O95785,T1213
Q07890,T1215
Q9UBQ7,T122
Q15758,T122
P05388,T122
P05388,S273
P05388,T286
Q96BD5,T122
Q96BD5,T124
Q96BD5,T125
Q96BD5,S127
Q96BD5,T142
Q96BD5,T270
Q96BD5,T272
Q96BD5,T273
Q96BD5,T276
Q96BD5,S277
Q96BD5,S280
P37108,T122
P37108,T126
P37108,T133
Q8NBS9,T122
Q8NBS9,T306
Q7Z6M1,T123
Q96J01,T123
P10636,T123
P10636,T181
P10636,S184
P10636,S185
P10636,S185
P10636,S191
P10636,S191
P10636,S195
P10636,S198
P10636,S199
P10636,S202
P10636,T205
P10636,T205
P10636,S208
P10636,S208
P10636,T212
P10636,S214
P10636,T217
P10636,S238
P10636,S241
P10636,T245
P10636,S262
P10636,T263
P10636,S316
P10636,S396
P10636,S396
P10636,S400
P10636,T403
P10636,S404
P10636,S412
P10636,S413
P10636,T414
P10636,S416
P10636,S422
P10636,T427
P10636,S525
P10636,S555
P10636,S717
Q2QD12,T123
Q2QD12,S124
Q13207,T123
Q13207,T128
Q13207,T629
P16260,T123
P16260,T195
P16260,S206
O75747,T1232
P46821,T1236
P46821,S1782
P46821,T1898
P46821,S1965
P43487,T124
O14594,T124
P10644,T124
Q9Y2I8,T124
Q9Y2I8,T125
Q9Y2I8,T275
O95817,T124
O95817,T144
O95817,T145
O95817,S165
O95817,S180
O95817,S181
O95817,S182
O95817,S183
O95817,S184
O95817,S185
O95817,S187
O95817,S190
O95817,S191
Q9UBW7,T1253
P20851,T126
P54709,T126
Q05682,T126
Q05682,S518
Q05682,S783
Q14444,T126
Q14444,T384
Q14444,T430
Q14444,S436
Q14444,S472
Q14444,T475
Q14444,T479
Q14444,S481
Q14444,S488
Q00G26,T127
Q5SSQ6,T127
Q9ULH0,T1272
Q96F07,T1277
P19105,T128
P10600,T128
Q9Y3A3,T128
Q9Y3A3,S144
Q5SXM2,T1282
P12883,T1282
Q8NFP9,T1283
O00468,T1285
O00468,S1852
Q8WXK1,T129
Q7Z624,T13
O15372,T13
O15372,S14
O15372,S17
O15372,T18
O60841,T13
O60841,S295
P36507,T13
P36507,T396
P36507,T398
Q9Y2G7,T131
Q9Y2G7,S133
P54725,T131
P54725,T132
P54725,T156
P09012,T131
P09012,T148
Q9UKK3,T1312
Q9UKK3,S1314
Q9UKK3,S1335
Q9UKK3,S1338
Q9H6B1,T132
Q8NGY3,T132
Q8NGY3,T133
Q9ULU8,T1328
O43684,T133
P56817,T133
O43852,T133
Q8TED1,T133
Q9UMS4,T133
Q9UMS4,S148
Q9UMS4,S149
Q9UMS4,S152
Q9UMS4,T169
Q9UMS4,S269
Q9UMS4,S281
P55327,T133
P55327,S176
P0C0L4,T1330
Q01085,T134
Q01085,S137
Q99442,T135
Q5SYE7,T1356
Q5SYE7,T1357
Q5SYE7,S1367
P49588,T136
Q969T3,T136
Q8NI77,T136
Q8NI77,S883
Q08708,T136
Q08708,T137
Q08708,S149
P23526,T136
P23526,T141
Q96P65,T137
Q9H8M1,T137
Q9H8M1,S138
P01009,T137
P01009,T138
Q15436,T137
Q15436,T168
Q15436,S184
Q15436,S226
Q15436,T241
Q15436,T508
Q15436,S516
Q15436,S627
Q15436,S629
Q15436,S639
Q15436,S640
Q15436,S641
Q5FVE4,T138
Q6VVB1,T138
Q4G163,T138
A6NL88,T138
A6NL88,T139
P43307,T138
P43307,T144
A6NGB9,T139
Q96I34,T139
Q15165,T139
Q15572,T139
Q15572,T828
Q15572,S838
Q15572,S841
Q15572,S842
Q05707,T1390
Q05707,S1391
Q05707,S1549
Q8N4C6,T1398
Q8IZV2,T14
Q96PB7,T14
Q9NTK1,T14
O43172,T14
Q8NEF3,T14
P14923,T14
P14923,T21
Q9Y3D9,T140
Q8WTS6,T140
Q9NQZ7,T140
Q14CZ8,T140
Q9NS73,T141
Q8N6T3,T141
Q8N6T3,S144
Q96D15,T142
Q9UJA9,T142
P46060,T143
P42695,T1437
Q9H693,T144
Q8NDZ4,T144
Q9Y6Q5,T144
Q9Y6Q5,T152
Q9Y6Q5,S158
P52292,T145
Q86V25,T145
Q86V25,T150
Q8NF64,T145
Q8NF64,T159
Q8NF64,T232
Q9NZI5,T146
P28300,T146
P20827,T146
P07550,T146
Q9NWU1,T146
Q9NWU1,T169
Q8NBJ4,T146
Q8NBJ4,T218
P29322,T147
P56945,T147
P56945,S149
Q13428,T147
Q13428,T287
Q13428,S510
Q13428,T533
Q13428,S807
Q13428,T814
Q13428,S1085
Q13428,T1270
Q13428,S1274
Q13428,S1469
Q13428,S1471
Q86UE8,T148
O15525,T148
P0DJD0,T1489
P0DJD0,S1502
Q99715,T1489
Q99715,T3011
Q12772,T149
Q12772,S157
Q3L8U1,T1493
Q9H3U1,T15
Q8TD06,T15
Q8TD06,S17
Q8TD06,S18
Q86UW1,T15
Q86UW1,T38
P13984,T150
H0YM25,T150
Q9BXJ3,T150
Q9BXJ3,S152
P07996,T150
P07996,S580
A8MT66,T151
Q13976,T151
Q86Z02,T151
Q86Z02,S853
Q86Z02,S854
P80723,T151
P80723,T190
Q13029,T1517
Q13029,S1626
Q99707,T152
P86397,T152
Q6P4E1,T152
Q9BYE2,T152
Q13011,T152
Q15654,T153
Q15654,S156
Q15654,T158
Q4KWH8,T1530
Q4KWH8,S1535
Q4KWH8,T1543
P15814,T154
O14576,T154
Q96PD5,T154
Q15691,T154
Q15691,S155
Q15691,S156
Q15691,S157
Q15735,T154
Q15735,S163
P18846,T154
P18846,S164
P18846,T183
P18846,T184
P18846,S186
P18846,T188
P18846,S189
P18846,T193
P18846,T197
P18846,S198
P18846,T201
P18846,T203
P18846,S204
P18846,T206
P18846,T207
Q8IZW8,T154
Q8IZW8,T412
P25205,T154
P25205,T617
Q8NFC6,T1540
Q8IVL1,T1545
Q8IVL1,S1549
Q8IVL1,S1552
O00635,T155
O43615,T155
P0DN81,T155
Q01167,T155
Q01167,S158
Q01167,S159
Q01167,S424
Q01167,S428
Q01167,S431
Q01167,S432
Q01167,T438
Q9BY21,T156
O95069,T156
O95069,T157
Q92997,T156
Q92997,T161
Q92997,S636
Q92997,S639
Q8NDW8,T156
Q8NDW8,T162
Q8N9I0,T157
